longitude,latitude,LAC,CI
121.378831,31.225221,112125,33
121.452301,31.236861,99775,33
121.469453,31.248405,108061,1
121.469453,31.248405,108061,2
121.469453,31.248405,108061,3
121.392414,31.354147,109318,11
121.392414,31.354147,109318,13
121.392414,31.354147,109318,12
121.326088,31.467082,113434,13
121.326088,31.467082,113434,12
121.326088,31.467082,113434,11
121.724111,30.870969,105864,11
121.724111,30.870969,105864,13
121.724111,30.870969,105864,12
121.432523,31.344547,117717,33
121.412326,31.301267,101141,1
121.412326,31.301267,101141,2
121.412326,31.301267,101141,5
121.412326,31.301267,101141,4
121.378204,31.710453,106348,12
121.378204,31.710453,106348,13
121.378204,31.710453,106348,11
121.498221,31.186351,106577,4
121.539011,31.180461,107054,1
121.093281,30.905191,106065,13
121.093281,30.905191,106065,12
121.093281,30.905191,106065,11
121.579433,31.122353,98891,2
121.579433,31.122353,98891,3
121.579433,31.122353,98891,1
121.726862,31.514241,118529,12
121.726862,31.514241,118529,13
121.726862,31.514241,118529,11
121.369931,31.389251,105278,11
121.369931,31.389251,105278,13
121.369931,31.389251,105278,12
121.436851,31.197301,99424,1
121.436851,31.197301,99424,4
121.378001,31.015131,108693,11
121.880971,30.981634,115384,11
121.880971,30.981634,115384,13
121.880971,30.981634,115384,12
121.248301,31.331159,101530,11
121.248301,31.331159,101530,12
121.248301,31.331159,101530,13
121.324829,31.279811,101587,11
121.324829,31.279811,101587,12
121.324829,31.279811,101587,13
,,98791,43
121.468551,31.224281,110115,33
121.585131,31.183191,98500,33
121.254866,31.385355,101382,13
121.254866,31.385355,101382,12
121.254866,31.385355,101382,11
121.359023,31.156267,108611,11
121.501429,31.266602,99889,11
121.501429,31.266602,99889,13
121.501429,31.266602,99889,12
121.490361,31.379781,113612,33
121.491065,31.380231,101290,12
121.491065,31.380231,101290,13
121.491065,31.380231,101290,11
121.454601,31.23625,99809,33
121.454601,31.23625,99809,34
121.564879,31.305043,102940,3
121.564879,31.305043,102940,2
121.564879,31.305043,102940,1
121.374581,31.274661,107721,33
121.374581,31.274661,107721,34
121.374581,31.274661,107721,43
121.374581,31.274661,107721,44
121.528216,31.227254,111513,11
121.528216,31.227254,111513,12
121.528216,31.227254,111513,13
121.221177,31.443599,117805,12
121.221177,31.443599,117805,13
121.221177,31.443599,117805,11
121.329981,31.290041,107651,33
121.499875,31.342878,100154,11
121.499875,31.342878,100154,13
121.499875,31.342878,100154,12
121.595451,31.333971,110939,34
121.595451,31.333971,110939,33
121.531931,31.144551,110905,3
121.531931,31.144551,110905,2
121.531931,31.144551,110905,1
121.531931,31.144551,110905,6
121.531931,31.144551,110905,5
121.531931,31.144551,110905,4
121.665948,31.161518,106872,11
121.665948,31.161518,106872,13
121.665948,31.161518,106872,12
121.364026,31.169043,104687,1
121.364026,31.169043,104687,2
121.364026,31.169043,104687,3
121.488451,31.247551,100092,33
121.488451,31.247551,100092,34
121.606391,31.038431,107430,12
121.606391,31.038431,107430,13
121.606391,31.038431,107430,11
121.606391,31.038431,107430,16
121.606391,31.038431,107430,14
121.606391,31.038431,107430,15
121.616871,31.199121,98309,2
121.616871,31.199121,98309,3
121.616871,31.199121,98309,1
,,98309,6
,,98309,4
,,98309,5
121.506773,31.278741,108225,3
121.506773,31.278741,108225,2
121.506773,31.278741,108225,1
121.514061,31.002561,110061,33
121.416031,31.197781,949781,161
121.336331,31.332631,113726,11
121.336331,31.332631,113726,12
121.336331,31.332631,113726,13
121.510261,31.264171,108152,3
121.510261,31.264171,108152,2
121.510261,31.264171,108152,1
121.510261,31.264171,108152,6
121.510261,31.264171,108152,5
121.510261,31.264171,108152,4
121.583963,31.249651,115487,33
121.427341,31.186961,113056,33
121.466591,31.206481,99499,33
121.466591,31.206481,99499,34
121.466591,31.206481,99499,35
121.477331,31.247001,104191,33
121.427631,31.252211,107611,43
121.427631,31.252211,107611,33
121.588391,31.343301,106639,6
121.588391,31.343301,106639,4
121.588391,31.343301,106639,5
121.588391,31.343301,106639,2
121.588391,31.343301,106639,3
121.588391,31.343301,106639,1
121.714961,31.060031,98958,11
121.714961,31.060031,98958,12
121.714961,31.060031,98958,13
121.408851,31.158801,112929,11
121.539712,31.223472,98438,6
121.539712,31.223472,98438,5
121.389951,31.173851,116516,1
121.389951,31.173851,116516,3
121.389951,31.173851,116516,2
121.483375,30.991288,113998,13
121.483375,30.991288,113998,12
121.483375,30.991288,113998,11
121.122732,31.367631,113772,11
121.122732,31.367631,113772,12
121.122732,31.367631,113772,13
121.464831,31.322191,105415,1
121.464831,31.322191,105415,3
121.464831,31.322191,105415,2
121.464831,31.322191,105415,5
121.464831,31.322191,105415,4
121.464831,31.322191,105415,6
121.313015,31.045661,100792,11
121.313015,31.045661,100792,13
121.313015,31.045661,100792,12
121.493331,31.218611,103257,1
121.493331,31.218611,103257,2
121.531141,31.206361,102886,33
121.437241,31.161581,116002,33
121.800661,30.896311,107407,11
121.800661,30.896311,107407,12
121.800661,30.896311,107407,13
121.145971,31.179671,113177,13
121.145971,31.179671,113177,12
121.145971,31.179671,113177,11
121.217991,31.306421,105619,13
121.217991,31.306421,105619,12
121.217991,31.306421,105619,11
121.481801,31.397671,105429,33
121.437301,31.178902,103467,11
121.437301,31.178902,103467,12
121.437301,31.178902,103467,13
121.430301,31.287991,112266,33
121.305631,31.198531,112553,33
121.418411,31.206001,108026,33
121.416338,31.143379,116769,2
121.416338,31.143379,116769,3
121.416338,31.143379,116769,1
121.416338,31.143379,116769,6
121.416338,31.143379,116769,4
121.416338,31.143379,116769,5
121.187311,30.984681,108897,11
121.187311,30.984681,108897,12
121.187311,30.984681,108897,13
121.456581,31.202041,116882,33
121.270228,31.249551,104683,11
121.270228,31.249551,104683,13
121.270228,31.249551,104683,12
121.520861,31.229661,98754,33
121.498932,31.200565,115000,3
121.317141,30.732201,102128,33
121.317141,30.732201,102128,43
121.317141,30.732201,102128,53
121.354831,31.222021,112004,33
121.498932,31.200565,115000,2
121.498932,31.200565,115000,1
121.453531,31.348991,113556,33
121.477691,31.245371,949798,140
121.477691,31.245371,949798,141
121.477691,31.245371,949798,139
121.350172,31.156793,100469,12
121.350172,31.156793,100469,13
121.350172,31.156793,100469,11
121.770231,30.887151,105826,11
121.770231,30.887151,105826,12
121.770231,30.887151,105826,13
121.493866,31.164375,102459,12
121.493866,31.164375,102459,13
121.493866,31.164375,102459,11
121.381291,30.891461,105873,11
121.381291,30.891461,105873,13
121.381291,30.891461,105873,12
121.389328,31.099795,100414,1
121.389328,31.099795,100414,2
121.389328,31.099795,100414,3
121.498421,31.186351,106577,5
121.435482,31.137762,99342,1
121.435482,31.137762,99342,2
121.435482,31.137762,99342,3
121.2476,31.019,31201,33
121.267474,31.334446,105481,12
121.267474,31.334446,105481,13
121.267474,31.334446,105481,11
121.468776,31.226515,116050,33
121.417503,31.141206,103432,1
121.417503,31.141206,103432,3
121.417503,31.141206,103432,2
121.417503,31.141206,103432,5
121.417503,31.141206,103432,4
121.417503,31.141206,103432,6
121.423191,31.270925,103933,11
121.423191,31.270925,103933,12
121.423191,31.270941,103933,13
121.111281,31.131911,100908,13
121.111281,31.131911,100908,12
121.111281,31.131911,100908,11
121.232511,31.024021,100643,11
121.232511,31.024021,100643,12
121.232511,31.024021,100643,13
121.381946,31.206731,103682,5
121.381946,31.206731,103682,4
121.381946,31.206731,103682,6
121.381946,31.206731,103682,1
121.381946,31.206731,103682,3
121.381946,31.206731,103682,2
121.491821,31.139711,114779,3
121.491821,31.139711,114779,2
121.491821,31.139711,114779,1
121.491821,31.139711,114779,6
121.491821,31.139711,114779,5
121.491821,31.139711,114779,4
121.465531,31.309691,100101,1
121.354408,31.327521,101253,11
121.354408,31.327521,101253,12
121.354408,31.327521,101253,13
121.416981,31.022833,108579,11
121.416981,31.022833,108579,13
121.416981,31.022833,108579,12
121.628141,31.201259,110901,11
121.628141,31.201259,110901,12
121.628141,31.201259,110901,13
121.453451,31.243571,110121,33
121.754121,31.046461,111235,33
121.291871,31.208711,112570,33
121.413623,31.286037,101246,11
121.413623,31.286037,101246,12
121.413623,31.286037,101246,13
121.190331,31.282781,113903,34
121.190331,31.282781,113903,33
121.479021,31.307911,30463,161
121.215779,31.300819,109644,11
121.215779,31.300819,109644,13
121.215779,31.300819,109644,12
121.176951,31.025498,100689,13
121.176951,31.025498,100689,12
121.176951,31.025498,100689,11
,,115407,11
,,115407,12
,,115407,13
121.442251,31.232351,111783,33
121.583111,31.354641,102512,2
121.583111,31.354641,102512,3
121.583111,31.354641,102512,1
121.583111,31.354641,102512,6
121.583111,31.354641,102512,4
121.583111,31.354641,102512,5
121.456781,31.176303,99192,13
121.456781,31.176303,99192,12
121.456781,31.176303,99192,11
121.474801,31.251461,116301,33
121.523045,31.286694,108260,1
,,108260,4
121.311041,31.064371,117142,33
121.179455,30.816991,118367,11
121.179455,30.816991,118367,13
121.179455,30.816991,118367,12
121.761122,31.349528,118752,13
121.761122,31.349528,118752,12
121.761122,31.349528,118752,11
121.158887,31.268413,105003,11
121.158887,31.268413,105003,12
121.158887,31.268413,105003,13
121.598888,31.336851,110916,11
121.598888,31.336851,110916,13
121.598888,31.336851,110916,12
121.216676,31.325794,105606,13
121.216676,31.325794,105606,12
121.216676,31.325794,105606,11
121.514231,31.318441,949806,139
121.514231,31.318441,949806,141
121.514231,31.318441,949806,140
121.567541,31.174621,103046,11
121.567541,31.174621,103046,13
121.567541,31.174621,103046,12
121.714651,31.065021,107470,12
121.714651,31.065021,107470,13
121.714651,31.065021,107470,11
121.279051,30.993971,108985,11
121.279051,30.993971,108985,13
121.279051,30.993971,108985,12
121.177461,31.029741,31210,33
121.539712,31.223472,98438,4
121.462051,31.232541,111834,33
121.664576,31.240528,111139,3
121.664576,31.240528,111139,6
121.432081,31.211541,112944,11
121.432081,31.211541,112944,13
121.432081,31.211541,112944,12
121.528191,31.213101,98749,33
121.488778,31.165981,106691,3
121.310533,31.266591,105652,13
121.310533,31.266591,105652,12
121.310533,31.266591,105652,11
121.041641,31.114491,948744,129
121.599021,31.202541,107510,35
121.599021,31.202541,107510,34
121.599021,31.202541,107510,33
121.599021,31.202541,107510,45
121.599021,31.202541,107510,44
121.628445,31.309778,106658,11
121.628445,31.309778,106658,12
121.628445,31.309778,106658,13
121.263111,31.254061,30472,13
121.263111,31.254061,30472,12
121.263111,31.254061,30472,11
121.220271,31.022801,100617,12
121.220271,31.022801,100617,13
121.220271,31.022801,100617,11
121.458081,31.042961,30640,161
121.454671,31.336901,105237,1
121.454671,31.336901,105237,3
121.454671,31.336901,105237,2
,,105237,5
,,105237,4
,,105237,6
121.724041,31.089601,111202,11
121.724041,31.089601,111202,12
121.724041,31.089601,111202,13
121.292639,31.309234,109610,11
121.292639,31.309234,109610,13
121.292639,31.309234,109610,12
121.401997,31.157417,103459,11
121.401997,31.157417,103459,13
121.401997,31.157417,103459,12
121.501001,30.968811,101777,13
121.501001,30.968811,101777,12
121.501001,30.968811,101777,11
121.222765,31.013567,100648,2
121.222605,31.013595,100648,3
121.222703,31.013683,100648,1
,,28900,139
121.792351,30.909951,107418,12
121.792351,30.909951,107418,13
121.792351,30.909951,107418,11
121.821321,31.487631,105057,11
121.062811,31.227811,105057,12
121.062811,31.227811,105057,13
121.287498,31.011783,104855,11
121.287498,31.011783,104855,13
121.287498,31.011783,104855,12
121.300842,30.831673,118427,11
121.300842,30.831673,118427,13
121.300842,30.831673,118427,12
121.788511,31.108541,111062,33
121.788511,31.108541,111062,34
121.476331,31.236931,116024,33
121.512461,31.307631,100040,33
121.512461,31.307631,100040,43
121.405605,31.216061,115736,11
121.288931,31.044268,100782,1
121.288931,31.044268,100782,2
121.288931,31.044268,100782,3
121.236949,31.798048,118581,12
121.236949,31.798048,118581,13
121.236949,31.798048,118581,11
121.408238,31.166064,103461,6
121.408238,31.166064,103461,5
121.408238,31.166064,103461,4
121.408238,31.166064,103461,3
121.408238,31.166064,103461,2
121.408238,31.166064,103461,1
121.475011,31.207521,103174,11
121.475011,31.207521,103174,13
121.475011,31.207521,103174,12
121.202911,31.049381,104941,33
121.202911,31.049381,104941,43
121.182296,31.189031,31419,140
121.182296,31.189031,31419,141
121.182296,31.189031,31419,139
121.348481,31.191151,949762,141
121.348481,31.191151,949762,140
121.348481,31.191151,949762,139
121.394151,31.234141,111643,4
121.394151,31.234141,111643,5
121.394151,31.234141,111643,6
121.394151,31.234141,111643,1
121.394151,31.234141,111643,2
121.394151,31.234141,111643,3
121.516762,31.323614,116256,11
121.516762,31.323614,116256,12
121.516762,31.323614,116256,13
121.383859,31.141692,116496,3
121.383859,31.141692,116496,2
121.388081,31.139571,116496,1
121.044344,31.116521,31451,161
121.458244,31.417257,109497,11
121.458244,31.417257,109497,12
121.458244,31.417257,109497,13
121.415401,31.126611,108477,33
121.489373,31.459874,112775,33
121.489373,31.459874,112775,43
121.476971,31.218631,113090,33
121.617311,31.265121,110380,33
121.559611,30.993791,109905,13
121.559611,30.993791,109905,12
121.559611,30.993791,109905,11
121.520861,31.229661,98754,34
121.216991,31.006001,109195,33
121.155541,31.026171,109021,44
121.155541,31.026171,109021,45
121.155541,31.026171,109021,46
121.155541,31.026171,109021,43
121.155541,31.026171,109021,34
121.155541,31.026171,109021,35
121.155541,31.026171,109021,36
121.155541,31.026171,109021,33
121.741061,30.988941,107401,13
121.741061,30.988941,107401,12
121.741061,30.988941,107401,11
121.741061,30.988941,107401,16
121.741061,30.988941,107401,15
121.741061,30.988941,107401,14
121.564611,31.249892,102553,11
121.564611,31.249892,102553,12
121.564611,31.249892,102553,13
121.358191,31.226281,107952,34
121.358191,31.226281,107952,33
121.358191,31.226281,107952,44
121.358191,31.226281,107952,43
121.293791,31.184971,105196,2
121.293791,31.184971,105196,3
121.293791,31.184971,105196,1
121.630281,31.046821,115409,11
121.630281,31.046821,115409,12
121.630281,31.046821,115409,13
121.691241,31.041081,111088,33
121.367041,30.847381,101999,11
121.367041,30.847381,101999,12
121.367041,30.847381,101999,13
121.255024,31.020859,100657,13
121.255024,31.020859,100657,12
121.255024,31.020859,100657,11
,,111375,1
,,111375,2
121.317211,31.240541,113898,33
121.317211,31.240541,113898,34
120.914125,31.048525,105198,12
120.914125,31.048525,105198,13
120.914125,31.048525,105198,11
121.393326,31.002478,104631,12
121.393326,31.002478,104631,13
121.393326,31.002478,104631,11
121.501771,31.296201,100145,2
121.501771,31.296201,100145,3
121.501771,31.296201,100145,1
121.427468,31.187703,112941,11
121.427468,31.187703,112941,12
121.505331,31.262301,103938,12
121.505331,31.262301,103938,13
121.505331,31.262301,103938,11
121.375451,31.260246,103815,12
121.375451,31.260246,103815,13
121.375451,31.260246,103815,11
121.610721,31.139811,111341,33
121.610721,31.139811,111341,43
121.332847,31.121109,104790,1
